dimension del tablero;generaciones;mejor aptitud;evaluaciones;espacio explorado (%);tiempo de ejecución (seg)
17;1411;-0,0;23986;6,743561370273166e-09;4,161528332
17;618;-0,0;10506;2,953716991415404e-09;1,807574849
17;1241;-0,0;21096;5,931050223767311e-09;3,61785613
17;103;-0,0;1751;4,922861652359007e-10;0,307556525
17;112;-0,0;1904;5,353014612273871e-10;0,332296549
17;387;-0,0;6579;1,8496577276339181e-09;1,129971887
17;548;-0,0;9315;2,6188724324228525e-09;1,604271585
17;637;-0,0;10829;3,0445270607307646e-09;1,856680545
17;1826;-0,0;31042;8,727325608939366e-09;5,278621791
17;1393;-0,0;23681;6,657811924015628e-09;4,033719374
17;425;-0,0;7224;2,0309967205392043e-09;1,236649641
17;1587;-0,0;26978;7,584749380773346e-09;4,614311017
17;2271;-0,0;38606;1,0853911876126318e-08;6,554848465
18;1085;-0,0;19530;3,05043112096489e-10;1,422698372
18;180;-0,0;3240;5,0606230578219374e-11;0,230444198
18;375;-0,0;6750;1,0542964703795703e-10;0,479067906
18;1329;-0,0;23921;3,736270498955511e-10;1,702159119
18;1096;-0,0;19728;3,0813571507626907e-10;1,390360453
18;1388;-0,0;24984;3,902302669031583e-10;1,760079853
18;741;-0,0;13338;2,083289825470031e-10;0,940871246
18;2464;-0,0;44352;6,927430674707363e-10;3,111858958
18;904;-0,0;16272;2,541557357928351e-10;1,150886082
18;532;-0,0;9576;1,495695259311817e-10;0,676115327
18;791;-0,0;14237;2,223706496117621e-10;1,003233932
18;293;-0,0;5274;8,237569755232375e-11;0,376583671
18;1349;-0,0;24282;3,7926558361121075e-10;1,737344305
18;1045;-0,0;18810;2,937972830791069e-10;1,326857139
18;1632;-0,0;29375;4,588142047022204e-10;2,090463231
18;595;-0,0;10709;1,672660874265899e-10;0,756523916
18;1187;-0,0;21366;3,337199760908133e-10;1,501183
18;897;-0,0;16145;2,521720965078246e-10;1,137168464
18;589;-0,0;10602;1,6559483228095116e-10;0,748425262
18;647;-0,0;11645;1,818856651491866e-10;0,824068304
19;422;-0,0;8017;6,590483277218725e-12;0,625027272
19;775;-0,0;14724;1,2104063337129663e-11;1,165534431
19;1730;-0,0;32869;2,7020405992129508e-11;2,58591633
19;434;-0,0;8246;6,778735824366422e-12;0,647754527
19;1392;-0,0;26448;2,1741936100272026e-11;2,072249424
19;1688;-0,0;32071;2,6364399299448888e-11;2,495721131
19;2322;-0,0;44117;3,6266976517532556e-11;3,43496562
19;637;-0,0;12102;9,948612775464764e-12;0,946483895
19;1094;-0,0;20785;1,7086590360108668e-11;1,621155076
19;498;-0,0;9461;7,777543006831279e-12;0,741810922
19;1198;-0,0;22761;1,8710987884841638e-11;1,779483866
19;1207;-0,0;22933;1,8852382811083574e-11;1,78793911
19;344;-0,0;6535;5,372185133668999e-12;0,513230268
19;805;-0,0;15295;1,2573461609711913e-11;1,192392676
19;1687;-0,0;32053;2,6349602156004962e-11;2,505283552
19;1661;-0,0;31558;2,594268071129706e-11;2,459222105
19;1433;-0,0;27227;2,2382323585984063e-11;2,1304188
19;1378;-0,0;26181;2,1522445139187158e-11;2,047903308
19;175;-0,0;3325;2,7333612195025894e-12;0,266209602
19;1095;-0,0;20805;1,7103031630601918e-11;1,62580175
20;975;-0,0;19499;8,01470833369639e-13;1,694446956
20;2967;-0,0;59339;2,4390213744972057e-12;5,084257592
20;568;-0,0;11359;4,668909788320288e-13;0,975978906
20;2358;-0,0;47160;1,938425791154017e-12;4,054803005
20;559;-0,0;11179;4,594924071100669e-13;0,96185715
20;951;-0,0;19020;7,817824119539738e-13;1,645608503
20;383;-0,0;7660;3,148503299457118e-13;0,659546791
20;420;-0,0;8399;3,452255771819887e-13;0,730017107
20;637;-0,0;12739;5,236133620337367e-13;1,100154316
20;593;-0,0;11859;4,874425669485896e-13;1,021686771
20;1463;-0,0;29259;1,2026378334049062e-12;2,518203142
20;396;-0,0;7920;3,2553715576632347e-13;0,681204544
20;1993;-0,0;39859;1,6383315014759958e-12;3,428055498
20;668;-0,0;13359;5,490973312982721e-13;1,153739812
20;1112;-0,0;22240;9,141346394246254e-13;1,914659731
20;1400;-0,0;28000;1,1508889345274063e-12;2,406287336
20;403;-0,0;8059;3,3125049726272734e-13;0,695432209
20;725;-0,0;14500;5,959960553802639e-13;1,249105049
20;430;-0,0;8599;3,5344621242861307e-13;0,744944083
20;630;-0,0;12600;5,179000205373328e-13;1,093080069
21;674;-0,0;14154;2,7703540781123992e-14;1,336952189
21;3449;-0,0;72428;1,4176289753393024e-13;6,896419429
21;4425;-0,0;92924;1,8187959753745696e-13;8,725206856
21;1222;-0,0;25662;5,0228081356874655e-14;2,458773965
21;2106;-0,0;44225;8,656133185284785e-14;4,191733747
21;951;-0,0;19971;3,9089120597698686e-14;1,89759831
21;1289;-0,0;27069;5,2981994164493805e-14;2,546466338
21;769;-0,0;16148;3,160638522916421e-14;1,522846788
21;557;-0,0;11696;2,289251186774242e-14;1,128911924
21;476;-0,0;9996;1,9565111886965905e-14;0,946377798
21;4366;-0,0;91686;1,794564674338091e-13;8,634614267
21;869;-0,0;18249;3,571866014658271e-14;1,71396772
21;655;-0,0;13754;2,692062313858834e-14;1,302213288
21;1766;-0,0;37086;7,258820922769283e-14;3,489759902
21;2101;-0,0;44120;8,635581597168225e-14;4,142129487
21;1727;-0,0;36266;7,098322806049474e-14;3,615091587
21;1697;-0,0;35636;6,97501327735011e-14;3,369620458
21;926;-0,0;19446;3,806154119187065e-14;1,932463842
21;610;-0,0;12810;2,5072937502204206e-14;1,205250018
21;888;-0,0;18647;3,649766320090568e-14;1,776878582
22;3994;-0,0;87868;7,81743266071847e-15;8,999350581
22;404;-0,0;8887;7,906578510470824e-16;0,918555199
22;1519;-0,0;33417;2,973040779615208e-15;3,453776685
22;831;-0,0;18281;1,6264224344538892e-15;1,891214094
22;2316;-0,0;50951;4,533004182367492e-15;5,250817917
22;1149;-0,0;25277;2,2488419602697314e-15;2,614712867
22;408;-0,0;8976;7,985759953863634e-16;0,929698003
22;198;-0,0;4355;3,8745526514122247e-16;0,450357673
22;1036;-0,0;22791;2,02766772625341e-15;2,336641132
22;553;-0,0;12165;1,0822946728916123e-15;1,25055489
22;288;-0,0;6336;5,637007026256683e-16;0,662916863
22;685;-0,0;15070;1,3407464628423013e-15;1,547484006
22;1724;-0,0;37928;3,3743750393286533e-15;3,889097607
22;3219;-0,0;70818;6,300529728305647e-15;7,246263323
22;1450;-0,0;31899;2,837987486277808e-15;3,26849233
22;772;-0,0;16983;1,510942082179881e-15;1,749605419
22;658;-0,0;14475;1,2878105540572205e-15;1,493723777
22;670;-0,0;14740;1,3113870512472145e-15;1,516476486
22;1436;-0,0;31592;2,810674336702985e-15;3,235322226
22;477;-0,0;10494;9,336292887237632e-16;1,087295579
23;2402;-0,0;55245;2,1369706107649213e-16;6,195284069
23;3651;-0,0;83972;3,248179855681998e-16;9,477726213
23;3054;-0,0;70241;2,717041409552699e-16;7,908585581
23;3416;-0,0;78568;3,0391439396611154e-16;8,765632712
23;710;-0,0;16329;6,316335071622844e-17;1,830914247
23;615;-0,0;14145;5,4715267063571024e-17;1,589304218
23;3188;-0,0;73324;2,8362970959132424e-16;8,225594364
23;2338;-0,0;53774;2,080069827554944e-16;6,019264348
23;7019;-0,0;161436;6,244619196659351e-16;18,427735548
23;1135;-0,0;26104;1,0097471413414337e-16;2,958532945
23;1203;-0,0;27669;1,070284004511804e-16;3,149874026
23;2129;-0,0;48967;1,894126887452727e-16;5,468533691
23;126;-0,0;2898;1,1209957154487722e-17;0,327437528
23;1500;-0,0;34500;1,3345187088675858e-16;3,876129088
23;868;-0,0;19964;7,722414928647097e-17;2,230635207
23;2856;-0,0;65687;2,5408849399821772e-16;7,409531783
23;1636;-0,0;37628;1,4555150718049136e-16;4,20351809
23;2485;-0,0;57155;2,2108526610239673e-16;6,366978589
23;1777;-0,0;40871;1,5809598304384668e-16;4,576184687
23;1865;-0,0;42894;1,6592129129903254e-16;4,780977673
24;1386;-0,0;33263;5,3611226827370184e-18;4,023422006
24;1295;-0,0;31080;5,009280370966736e-18;3,765996963
24;798;-0,0;19152;3,086799796163286e-18;2,322856721
24;2899;-0,0;69576;1,1213825324658354e-17;8,477732379
24;730;-0,0;17519;2,82360305080329e-18;2,132575847
24;891;-0,0;21383;3,44637844827483e-18;2,602266867
24;688;-0,0;16512;2,6613010773939106e-18;2,00037914
24;4089;-0,0;98136;1,5816947827708867e-17;11,887738382
24;1063;-0,0;25512;4,1118648913804175e-18;3,101757778
24;4503;-0,0;108071;1,741820910459286e-17;13,066220829
24;831;-0,0;19944;3,2144494117940985e-18;2,413420511
24;319;-0,0;7656;1,2339462844311883e-18;0,935790864
24;1751;-0,0;42023;6,7730047950172185e-18;5,106284863
24;696;-0,0;16704;2,6922464387589563e-18;2,037471331
24;2513;-0,0;60312;9,72071163879491e-18;7,352958223
24;3032;-0,0;72767;1,1728130783595125e-17;8,834590026
24;318;-0,0;7632;1,2300781142605576e-18;0,929838342
24;1616;-0,0;38783;6,250801821982076e-18;4,702574269
24;4423;-0,0;106152;1,7108916664699516e-17;13,07422333
24;2134;-0,0;51216;8,25467514412588e-18;6,18770887
25;341;-0,0;8524;5,495380422409325e-20;1,135495917
25;1538;-0,0;38450;2,47885238434583e-19;5,048449654
25;994;-0,0;24850;1,6020671456695416e-19;3,268588531
25;1777;-0,0;44425;2,864057663837802e-19;5,813510275
25;971;-0,0;24274;1,5649327120314871e-19;3,174424044
25;1265;-0,0;31625;2,0388480274365897e-19;4,141487625
25;2735;-0,0;68375;4,408102256947884e-19;8,972142729
25;1711;-0,0;42775;2,7576829841454584e-19;5,607121047
25;885;-0,0;22124;1,426323280917221e-19;2,906207613
25;2649;-0,0;66225;4,2694928258336173e-19;8,694002983
25;1872;-0,0;46799;3,01710826358909e-19;6,114466941
25;1849;-0,0;46225;2,9801027689567227e-19;6,056976383
25;1477;-0,0;36925;2,380536392508967e-19;4,911074159
25;2566;-0,0;64150;4,13571860743264e-19;8,373515386
25;2393;-0,0;59824;3,8568235381301675e-19;7,847383642
25;625;-0,0;15625;1,007335981935074e-19;2,063090921
25;1165;-0,0;29124;1,877609800824134e-19;3,83166965
25;1653;-0,0;41325;2,6642022050218837e-19;5,423000303
25;1410;-0,0;35249;2,272485505742683e-19;4,619410794
25;1244;-0,0;31099;2,0049370689407274e-19;4,114620899
