dimension del tablero;generaciones;mejor aptitud;evaluaciones;espacio explorado (%);tiempo de ejecución (seg)
13;290;-0,0;3759;6,0365945782612447e-05;0,572217583
13;781;-0,0;10143;0,00016288688163688164;1,522330904
14;659;-0,0;9214;1,0569144993748168e-05;1,540083181
14;596;-0,0;8332;9,557425232028407e-06;1,392380857
14;1780;-0,0;24908;2,8571333134825198e-05;4,151309537
14;381;-0,0;5323;6,105877881671533e-06;0,903737757
14;2213;-0,0;30971;3,552604619072873e-05;5,103932129
14;136;-0,0;1893;2,171412141650237e-06;0,322387893
14;171;-0,0;2382;2,7323316013792203e-06;0,42094983
14;708;-0,0;9901;1,13571852163122e-05;1,653771818
14;1349;-0,0;18874;2,164988524115508e-05;3,135225092
14;838;-0,0;11721;1,344486091509901e-05;2,018815045
14;550;-0,0;7689;8,819856290094385e-06;1,349789218
14;975;-0,0;13638;1,56438028461838e-05;2,303140355
14;172;-0,0;2397;2,749537719775815e-06;0,436760663
14;273;-0,0;3810;4,3703540727350255e-06;0,669066867
14;892;-0,0;12476;1,4310902207727604e-05;2,146948784
14;357;-0,0;4987;5,7204608295878136e-06;0,838105547
14;233;-0,0;3251;3,7291393938219333e-06;0,549177672
14;46;-0,0;632;7,249511217765186e-07;0,108713244
14;1751;-0,0;24502;2,8105620863557373e-05;4,044797958
14;126;-0,0;1752;2,009674628722248e-06;0,311255286
15;607;-0,0;9093;6,953565981343759e-07;1,667213455
15;116;-0,0;1727;1,3206651764852822e-07;0,336613023
15;944;-0,0;14148;1,0819207247778676e-06;2,603500369
15;194;-0,0;2897;2,215383333108201e-07;0,548973456
15;133;-0,0;1983;1,5164325680198697e-07;0,411826227
15;564;-0,0;8447;6,459559204268199e-07;1,565384362
15;873;-0,0;13083;1,0004784310339866e-06;2,40842281
15;51;-0,0;752;5,750667126328502e-08;0,143197607
15;77;-0,0;1143;8,740708145470051e-08;0,226598282
15;74;-0,0;1097;8,388938613806338e-08;0,211574686
15;1484;-0,0;22248;1,7013409870552728e-06;4,086779636
15;883;-0,0;13233;1,0119491766317164e-06;2,478668624
15;225;-0,0;3362;2,570976446637822e-07;0,630155931
15;131;-0,0;1952;1,4927263604512281e-07;0,365269428
15;563;-0,0;8433;6,448853175043651e-07;1,574742264
15;334;-0,0;4997;3,8212877167903623e-07;0,944050546
15;359;-0,0;5372;4,1080563567336055e-07;1,009198675
15;199;-0,0;2973;2,2735017774700314e-07;0,55722491
15;222;-0,0;3317;2,536564209844633e-07;0,617137654
15;96;-0,0;1428;1,0920149809038698e-07;0,271831697
16;555;-0,0;8867;4,237962550627895e-08;1,785094377
16;139;-0,0;2210;1,0562644904576121e-08;0,451976656
16;147;-0,0;2338;1,1174418003121707e-08;0,47526894
16;125;-0,0;1986;9,492041982121346e-09;0,406009837
16;387;-0,0;6178;2,9527610959489266e-08;1,24575756
16;631;-0,0;10082;4,818669046512962e-08;2,0240503
16;502;-0,0;8019;3,8326628728414444e-08;1,616399305
16;901;-0,0;14402;6,883403254104312e-08;2,874022806
16;693;-0,0;11074;5,2927931978857906e-08;2,213068001
16;2130;-0,0;34067;1,6282245428244105e-07;6,775366202
16;1419;-0,0;22691;1,0845112014920216e-07;4,508020922
16;1183;-0,0;18914;9,0399034264775e-08;3,762383062
16;2838;-0,0;45395;2,1696437350372534e-07;8,988451183
16;365;-0,0;5827;2,7850014415821294e-08;1,184761445
16;354;-0,0;5651;2,7008826405321115e-08;1,144623027
16;1489;-0,0;23810;1,1379935528414365e-07;4,721363171
16;190;-0,0;3027;1,4467477885136615e-08;0,619150991
16;256;-0,0;4083;1,9514605948137695e-08;0,832541049
16;913;-0,0;14595;6,975647166619388e-08;2,911129543
16;910;-0,0;14546;6,952227727690691e-08;2,895643082
17;2412;-0,0;40990;1,1524163285562289e-08;8,917551247
17;472;-0,0;8010;2,251977260730762e-09;1,798209278
17;4212;-0,0;71589;2,012694133813415e-08;15,726234848
17;494;-0,0;8383;2,35684461631785e-09;1,88556105
17;1082;-0,0;18379;5,167177287761632e-09;4,06897349
17;545;-0,0;9251;2,600879105995041e-09;2,097252292
17;1121;-0,0;19043;5,353858049450175e-09;4,154947434
17;336;-0,0;5698;1,6019683435260776e-09;1,267602752
17;819;-0,0;13909;3,910455895069185e-09;3,040937436
17;715;-0,0;12141;3,4133902525008966e-09;2,654774131
17;1679;-0,0;28529;8,020806400922337e-09;6,268352331
17;884;-0,0;15013;4,22084077594893e-09;3,321685149
17;343;-0,0;5816;1,635143539127355e-09;1,30036995
17;904;-0,0;15354;4,316711468322112e-09;3,369016129
17;897;-0,0;15235;4,283255126995401e-09;3,307247224
17;1075;-0,0;18260;5,133720946434921e-09;3,985042834
17;353;-0,0;5987;1,6832194581766633e-09;1,326534687
17;892;-0,0;15149;4,25907659460803e-09;3,304765479
17;171;-0,0;2893;8,133545836821592e-10;0,646743476
17;424;-0,0;7194;2,0225623487761677e-09;1,584196899
18;442;-0,0;7940;1,2401650333057465e-10;0,737166811
18;815;-0,0;14654;2,2888385891766257e-10;1,363124156
18;1444;-0,0;25976;4,057245202159958e-10;2,401172882
18;1298;-0,0;23349;3,646928635095198e-10;2,160331772
18;1088;-0,0;19568;3,056366419612953e-10;1,806561136
18;171;-0,0;3062;4,7826011737811026e-11;0,28518454
18;1778;-0,0;31989;4,996428117181048e-10;2,962890145
18;1116;-0,0;20073;3,135243414804313e-10;1,852493728
18;707;-0,0;12711;1,9853573977769952e-10;1,184135289
18;1262;-0,0;22700;3,5455599818690734e-10;2,100899753
18;1820;-0,0;32745;5,11450932186356e-10;3,032250925
18;201;-0,0;3603;5,627600270781617e-11;0,335534811
18;194;-0,0;3476;5,4292363422805726e-11;0,322386217
18;2413;-0,0;43419;6,781703473690454e-10;4,001846983
18;1369;-0,0;24627;3,84654210015373e-10;2,270744631
18;1298;-0,0;23349;3,646928635095198e-10;2,158069529
18;1866;-0,0;33573;5,243836355563454e-10;3,107539096
18;674;-0,0;12117;1,892579308383593e-10;1,11918514
18;634;-0,0;11397;1,7801210182097723e-10;1,059461203
18;1466;-0,0;26373;4,1192534538252454e-10;2,463201282
19;612;-0,0;11612;9,545801648380172e-12;1,185970506
19;1235;-0,0;23448;1,9275745526284727e-11;2,372252002
19;1750;-0,0;33234;2,7320459178631297e-11;3,345750295
19;140;-0,0;2643;2,1727138956828105e-12;0,269079685
19;546;-0,0;10357;8,514111924928818e-12;1,046483753
19;1512;-0,0;28712;2,3603087920107775e-11;2,931781101
19;1328;-0,0;25216;2,072915383788791e-11;2,550014748
19;751;-0,0;14252;1,1716049353488994e-11;1,457440856
19;476;-0,0;9028;7,421589500652445e-12;0,928961923
19;1181;-0,0;22422;1,8432308349981073e-11;2,292388286
19;671;-0,0;12732;1,0466512796002096e-11;1,287500531
19;1708;-0,0;32436;2,6664452485950676e-11;3,273553228
19;1065;-0,0;20219;1,662130240514973e-11;2,041809507
19;204;-0,0;3860;3,173165205196991e-12;0,39121209
19;357;-0,0;6766;5,562081807866022e-12;0,684170115
19;3479;-0,0;66085;5,4326068027316883e-11;6,672478959
19;294;-0,0;5569;4,578071768845089e-12;0,564839895
19;441;-0,0;8362;6,874095193227265e-12;0,844626999
19;397;-0,0;7526;6,18685008660947e-12;0,764454466
19;217;-0,0;4107;3,376214895788612e-12;0,422672147
20;2474;-0,0;49463;2,0330864060188962e-12;5,502427672
20;2673;-0,0;53443;2,19667704742672e-12;5,871741215
20;381;-0,0;7604;3,12548552076657e-13;0,840046183
20;1158;-0,0;23143;9,512508075631344e-13;2,578216548
20;1377;-0,0;27524;1,1313238226404403e-12;3,03150943
20;2887;-0,0;57724;2,3726397448807142e-12;6,420139305
20;4820;-0,0;96384;3,961688538053197e-12;10,74729642
20;877;-0,0;17524;7,202920603092238e-13;1,925923758
20;3714;-0,0;74263;3,052445176600313e-12;8,150944467
20;3073;-0,0;61443;2,5255024572916935e-12;6,729938304
20;1700;-0,0;33983;1,396809237930173e-12;3,776528038
20;558;-0,0;11144;4,580537959419077e-13;1,226980124
20;462;-0,0;9224;3,791356975743141e-13;1,020457883
20;1807;-0,0;36123;1,4847700350690533e-12;3,964597598
20;733;-0,0;14644;6,019149127578334e-13;1,615624831
20;620;-0,0;12384;5,090217344709785e-13;1,360816528
20;257;-0,0;5124;2,1061267501851534e-13;0,567636996
20;1489;-0,0;29764;1,2233949374026327e-12;3,269172194
20;980;-0,0;19583;8,049235001732212e-13;2,165768285
20;560;-0,0;11183;4,596568198149994e-13;1,232661961
21;5058;-0,0;106201;2,0786659138732153e-13;12,645271657
21;3501;-0,0;73504;1,4386894599235113e-13;8,729369855
21;3279;-0,0;68841;1,3474208357449178e-13;8,162423497
21;468;-0,0;9811;1,9203012477293166e-14;1,179624472
21;1818;-0,0;38161;7,46923003920074e-14;4,524408986
21;593;-0,0;12436;2,4340909506433373e-14;1,48142462
21;286;-0,0;5989;1,1722234402865026e-14;0,712824578
21;1608;-0,0;33751;6,606063338305185e-14;4,016547867
21;4100;-0,0;86082;1,6848779126188465e-13;10,225826438
21;776;-0,0;16278;3,1860833462988294e-14;1,936396189
21;967;-0,0;20289;3,971154012351453e-14;2,44171564
21;629;-0,0;13191;2,5818666556719412e-14;1,566574971
21;577;-0,0;12100;2,3683258686703428e-14;1,43752252
21;742;-0,0;15565;3,0465282765168496e-14;1,860664766
21;236;-0,0;4939;9,667075591208944e-15;0,591468011
21;391;-0,0;8193;1,603611061323646e-14;0,975915374
21;1315;-0,0;27598;5,40174027467472e-14;3,370650515
21;733;-0,0;15375;3,0093396884964063e-14;1,830051465
21;2452;-0,0;51474;1,0074975682970018e-13;6,112260882
21;555;-0,0;11638;2,277898880957475e-14;1,387452309
22;1119;-0,0;24599;2,1885217146289167e-15;3,16674703
22;554;-0,0;12169;1,0826505445473102e-15;1,63003693
22;696;-0,0;15293;1,3605863076474663e-15;1,981892894
22;1269;-0,0;27900;2,48220479849371e-15;3,579930683
22;2138;-0,0;47017;4,183004408988486e-15;6,06089734
22;1157;-0,0;25435;2,2628988906698032e-15;3,286357799
22;2410;-0,0;53002;4,7154773738266526e-15;6,837908518
22;236;-0,0;5173;4,602310187314682e-16;0,665897061
22;906;-0,0;19914;1,771707037892607e-15;2,572365363
22;3963;-0,0;87168;7,755155120971316e-15;11,168388604
22;2328;-0,0;51197;4,55489028919292e-15;6,573761724
22;968;-0,0;21277;1,8929703045717085e-15;2,72563146
22;804;-0,0;17669;1,5719740711320918e-15;2,268979061
22;722;-0,0;15865;1,4114759544122834e-15;2,063342871
22;1047;-0,0;23016;2,047685506886424e-15;2,947371453
22;447;-0,0;9816;8,733090430829483e-16;1,261715807
22;929;-0,0;20419;1,8166358344244824e-15;2,630221416
22;2254;-0,0;49570;4,410139493237749e-15;6,338269476
22;843;-0,0;18527;1,6483085412793176e-15;2,384075999
22;1679;-0,0;36919;3,284606414178827e-15;4,737912655
23;594;-0,0;13642;5,2769577467743787e-17;1,885717472
23;2538;-0,0;58354;2,2572320213698294e-16;8,035969201
23;6417;-0,0;147572;5,708336084203113e-16;20,530654681
23;1375;-0,0;31606;1,2225738641295339e-16;4,359488572
23;2011;-0,0;46233;1,788371114987684e-16;6,39878179
23;1225;-0,0;28155;1,089083311541069e-16;3,887846739
23;689;-0,0;15828;6,122539746074246e-17;2,20493282
23;1062;-0,0;24407;9,44104293545831e-17;3,534455987
23;2046;-0,0;47039;1,8195485665629674e-16;6,491454176
23;5964;-0,0;137153;5,305311434125102e-16;18,924910057
23;2782;-0,0;63967;2,4743524130473295e-16;8,868261875
23;1890;-0,0;43450;1,680719939139032e-16;6,035936402
23;809;-0,0;18587;7,189767896151252e-17;2,599862683
23;457;-0,0;10492;4,0584841430257134e-17;1,450670144
23;702;-0,0;16127;6,238198034176104e-17;2,232705508
23;2582;-0,0;59366;2,296377903496612e-16;8,180051156
23;1641;-0,0;37724;1,459228515168719e-16;5,202786612
23;1481;-0,0;34044;1,31687985288951e-16;4,721925899
23;1042;-0,0;23947;9,263107107609298e-17;3,341795653
23;1054;-0,0;24223;9,369868604318705e-17;3,380796573
24;937;-0,0;22468;3,621251974738759e-18;3,349706976
24;1179;-0,0;28275;4,557187982274275e-18;4,196101237
24;2056;-0,0;49323;7,949573221917385e-18;7,315515757
24;10000;-1,0;240000;3,8681701706306843e-17;35,932669788
24;430;-0,0;10300;1,660089698229002e-18;1,529397997
24;1773;-0,0;42531;6,854881063628901e-18;6,428588709
24;448;-0,0;10731;1,7295555875432446e-18;1,596092933
24;5591;-0,0;134163;2,1623554775096854e-17;19,882718074
24;4414;-0,0;105916;1,7070879658021647e-17;15,724425727
24;836;-0,0;20044;3,2305667875050598e-18;2,990477334
24;1936;-0,0;46444;7,485553975198813e-18;7,061019872
24;4657;-0,0;111747;1,8010683835727794e-17;16,650594436
24;1443;-0,0;34612;5,578546081077885e-18;5,158128954
24;809;-0,0;19395;3,1259650191409217e-18;2,885685448
24;391;-0,0;9364;1,5092310615744054e-18;1,397701118
24;3995;-0,0;95859;1,5449955182770282e-17;14,253845305
24;1167;-0,0;27988;4,510931113983816e-18;4,176956317
24;1617;-0,0;38788;6,251607690767624e-18;5,909462258
24;1910;-0,0;45819;7,384820377005305e-18;6,789256581
24;3455;-0,0;82900;1,3361304464386822e-17;12,334037867
25;4040;-0,0;100978;6,510001458165754e-19;16,045285892
25;1646;-0,0;41128;2,651501712961646e-19;6,554318174
25;532;-0,0;13279;8,560905282634143e-20;2,170972405
25;5870;-0,0;146729;9,459545682774495e-19;23,388746539
25;1354;-0,0;33829;2,1809388117044234e-19;5,378649042
25;4926;-0,0;123128;7,938000946156914e-19;19,540040587
25;3188;-0,0;79679;5,136865517094704e-19;12,704508413
25;1750;-0,0;43729;2,8191868898584864e-19;6,958292979
25;600;-0,0;14979;9,656886830979503e-20;2,398312698
25;3439;-0,0;85954;5,54141164743983e-19;13,72467778
25;2727;-0,0;68153;4,393790027316551e-19;10,860276328
25;1470;-0,0;36728;2,3678359004487294e-19;5,833760935
25;1987;-0,0;49653;3,2011042247054225e-19;7,995962596
25;694;-0,0;17328;1,1171275452781415e-19;2,771479681
25;2225;-0,0;55604;3,5847622361291424e-19;8,893720803
25;1370;-0,0;34228;2,2066621433391176e-19;5,435564733
25;1731;-0,0;43253;2,7884994065048165e-19;6,869282145
25;1457;-0,0;36403;2,3468833120244797e-19;5,80238341
25;231;-0,0;5754;3,709575193634826e-20;0,97205851
25;4389;-0,0;109704;7,072562339981142e-19;17,814937411
